unique_id,timepoint,domain,gender,age,block_order,block_type,trial_type,rt,accuracy,mean_rt
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,893,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1007,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1646,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,733,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,788,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,663,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1407,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,1028,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1423,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1165,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,909,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,2107,0,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1005,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,823,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,794,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,956,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,787,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,703,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,660,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,970,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,534,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1426,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,1485,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,665,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,956,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,827,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,992,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,584,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,1545,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1599,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,890,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,1411,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,2224,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,1242,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1414,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,1413,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,2596,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1038,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,942,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,853,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,757,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,843,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1552,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1611,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,892,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,599,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,707,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,787,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1013,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,746,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1195,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1012,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1138,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,3377,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,898,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1170,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1016,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,2151,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1859,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,709,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,638,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,774,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1069,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,763,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,797,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1331,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,2646,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,983,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,583,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1389,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,2888,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1320,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,566,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1205,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,790,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,716,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,891,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1897,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,1340,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,766,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,3565,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,2266,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,2365,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,2149,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,820,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,1425,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,857,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,995,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,803,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,915,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,636,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,790,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,574,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,743,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1164,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,790,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1132,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,729,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1205,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1115,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1808,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1286,0,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,1055,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,631,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1280,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1044,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt3,2677,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,914,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt4,2225,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt2,1221,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,incon,tt1,1200,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,930,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,829,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,890,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,718,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,879,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1846,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,830,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1972,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,599,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,723,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,614,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,816,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,838,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1068,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,846,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,1168,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,627,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,1078,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt3,926,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,1096,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt1,935,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,928,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt2,1126,1,1158
Non-words 44,baseline,Non-words,Female,21,incon,con,tt4,2606,0,1158
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,781,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,878,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,694,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,689,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,739,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,784,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,572,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,649,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,774,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,689,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,566,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,715,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,1073,0,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,776,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,697,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,718,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,574,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,1255,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,1038,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,1052,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,559,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,1076,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,1185,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,722,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,1251,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,813,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,600,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,670,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,585,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,835,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,553,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,718,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,793,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,887,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,583,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,1232,0,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,701,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,1007,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,665,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,1178,0,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,739,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,698,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,726,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,896,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,843,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,974,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,725,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,25,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,921,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,866,0,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,691,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,666,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,860,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,798,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,693,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,876,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,781,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,743,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,762,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,725,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,713,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,1022,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,713,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,773,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,780,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,814,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,688,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,1325,0,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,1001,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,768,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,841,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,748,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,1163,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,941,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,749,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,680,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,883,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,670,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,525,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,729,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,635,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,743,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,860,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,676,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,1087,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,811,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,792,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,568,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,615,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,632,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,668,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,855,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,1167,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,598,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,883,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,720,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,816,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,789,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,808,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,455,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,689,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,870,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,866,0,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,578,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,605,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,710,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,874,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,606,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,766,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,724,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,601,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,620,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,780,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,1171,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,825,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt4,779,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt2,689,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,1302,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt1,686,1,788
Non-words 46,baseline,Non-words,Female,21,incon,incon,tt3,762,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,847,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,736,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,634,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,600,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,689,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,861,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,599,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,998,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,617,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,770,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,635,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,692,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,856,0,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,621,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,832,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,1011,0,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,1071,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,621,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt1,816,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,1076,0,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt2,1320,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,683,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt3,550,1,788
Non-words 46,baseline,Non-words,Female,21,incon,con,tt4,826,1,788
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt1,1779,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt3,4665,0,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt1,1614,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt3,2518,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt2,1589,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt1,2985,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt2,1140,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt4,2369,0,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt3,1777,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt4,2588,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt2,1218,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt3,1463,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt2,1096,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt3,2515,0,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt1,1547,0,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt4,4883,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt3,822,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt4,1330,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt2,4779,1,1772
Non-words 48,baseline,Non-words,Female,21,incon,incon,tt4,1308,1,1772
